,criterion,max_depth,min_samples_leaf,score,model,Test_Accuracy,algorithm,leaf_size,n_neighbors,p,weights,C,dual,penalty
2902,,,,0.7588640275387263,KNeighborsClassifier,0.7718120805369127,auto,19.0,3.0,4.0,uniform,,,
9957,,,,0.7588640275387263,KNeighborsClassifier,0.7718120805369127,kd_tree,3.0,5.0,3.0,distance,,,
5327,,,,0.7588640275387263,KNeighborsClassifier,0.7718120805369127,ball_tree,4.0,6.0,4.0,distance,,,
10422,,,,0.7588640275387263,KNeighborsClassifier,0.7718120805369127,kd_tree,6.0,3.0,4.0,uniform,,,
10582,,,,0.7588640275387263,KNeighborsClassifier,0.7718120805369127,kd_tree,7.0,3.0,4.0,uniform,,,
10262,,,,0.7588640275387263,KNeighborsClassifier,0.7718120805369127,kd_tree,5.0,3.0,4.0,uniform,,,
4662,,,,0.7588640275387263,KNeighborsClassifier,0.7718120805369127,auto,30.0,3.0,4.0,uniform,,,
9803,,,,0.7588640275387263,KNeighborsClassifier,0.7718120805369127,kd_tree,2.0,6.0,2.0,distance,,,
43,,,,0.7588640275387263,KNeighborsClassifier,0.7718120805369127,auto,1.0,6.0,2.0,distance,,,
14262,,,,0.7588640275387263,KNeighborsClassifier,0.7718120805369127,kd_tree,30.0,3.0,4.0,uniform,,,
4837,,,,0.7586919104991395,KNeighborsClassifier,0.7718120805369127,ball_tree,1.0,5.0,3.0,distance,,,
6740,,,,0.7586919104991394,KNeighborsClassifier,0.7718120805369127,ball_tree,13.0,3.0,3.0,uniform,,,
3397,,,,0.7586919104991394,KNeighborsClassifier,0.7718120805369127,auto,22.0,5.0,3.0,distance,,,
13797,,,,0.7586919104991394,KNeighborsClassifier,0.7718120805369127,kd_tree,27.0,5.0,3.0,distance,,,
6900,,,,0.7586919104991394,KNeighborsClassifier,0.7718120805369127,ball_tree,14.0,3.0,3.0,uniform,,,
7540,,,,0.7586919104991394,KNeighborsClassifier,0.7718120805369127,ball_tree,18.0,3.0,3.0,uniform,,,
6580,,,,0.7586919104991394,KNeighborsClassifier,0.7718120805369127,ball_tree,12.0,3.0,3.0,uniform,,,
3877,,,,0.7586919104991394,KNeighborsClassifier,0.7718120805369127,auto,25.0,5.0,3.0,distance,,,
13157,,,,0.7586919104991394,KNeighborsClassifier,0.7718120805369127,kd_tree,23.0,5.0,3.0,distance,,,
13477,,,,0.7586919104991394,KNeighborsClassifier,0.7718120805369127,kd_tree,25.0,5.0,3.0,distance,,,
3557,,,,0.7586919104991394,KNeighborsClassifier,0.7718120805369127,auto,23.0,5.0,3.0,distance,,,
6420,,,,0.7586919104991394,KNeighborsClassifier,0.7718120805369127,ball_tree,11.0,3.0,3.0,uniform,,,
3717,,,,0.7586919104991394,KNeighborsClassifier,0.7718120805369127,auto,24.0,5.0,3.0,distance,,,
13317,,,,0.7586919104991394,KNeighborsClassifier,0.7718120805369127,kd_tree,24.0,5.0,3.0,distance,,,
13637,,,,0.7586919104991394,KNeighborsClassifier,0.7718120805369127,kd_tree,26.0,5.0,3.0,distance,,,
6260,,,,0.7586919104991394,KNeighborsClassifier,0.7718120805369127,ball_tree,10.0,3.0,3.0,uniform,,,
12517,,,,0.7586919104991394,KNeighborsClassifier,0.7718120805369127,kd_tree,19.0,5.0,3.0,distance,,,
7220,,,,0.7586919104991394,KNeighborsClassifier,0.7718120805369127,ball_tree,16.0,3.0,3.0,uniform,,,
4517,,,,0.7586919104991394,KNeighborsClassifier,0.7718120805369127,auto,29.0,5.0,3.0,distance,,,
12837,,,,0.7586919104991394,KNeighborsClassifier,0.7718120805369127,kd_tree,21.0,5.0,3.0,distance,,,
7380,,,,0.7586919104991394,KNeighborsClassifier,0.7718120805369127,ball_tree,17.0,3.0,3.0,uniform,,,
9776,,,,0.7586919104991394,KNeighborsClassifier,0.7718120805369127,kd_tree,2.0,3.0,1.0,uniform,,,
14277,,,,0.7586919104991394,KNeighborsClassifier,0.7718120805369127,kd_tree,30.0,5.0,3.0,distance,,,
176,,,,0.7586919104991394,KNeighborsClassifier,0.7718120805369127,auto,2.0,3.0,1.0,uniform,,,
3077,,,,0.7586919104991394,KNeighborsClassifier,0.7718120805369127,auto,20.0,5.0,3.0,distance,,,
14117,,,,0.7586919104991394,KNeighborsClassifier,0.7718120805369127,kd_tree,29.0,5.0,3.0,distance,,,
12677,,,,0.7586919104991394,KNeighborsClassifier,0.7718120805369127,kd_tree,20.0,5.0,3.0,distance,,,
4357,,,,0.7586919104991394,KNeighborsClassifier,0.7718120805369127,auto,28.0,5.0,3.0,distance,,,
7060,,,,0.7586919104991394,KNeighborsClassifier,0.7718120805369127,ball_tree,15.0,3.0,3.0,uniform,,,
2917,,,,0.7586919104991394,KNeighborsClassifier,0.7718120805369127,auto,19.0,5.0,3.0,distance,,,
4677,,,,0.7586919104991394,KNeighborsClassifier,0.7718120805369127,auto,30.0,5.0,3.0,distance,,,
4822,,,,0.7586919104991394,KNeighborsClassifier,0.7718120805369127,ball_tree,1.0,3.0,4.0,uniform,,,
3237,,,,0.7586919104991394,KNeighborsClassifier,0.7718120805369127,auto,21.0,5.0,3.0,distance,,,
4197,,,,0.7586919104991394,KNeighborsClassifier,0.7718120805369127,auto,27.0,5.0,3.0,distance,,,
13957,,,,0.7586919104991394,KNeighborsClassifier,0.7718120805369127,kd_tree,28.0,5.0,3.0,distance,,,
4976,,,,0.7586919104991394,KNeighborsClassifier,0.7718120805369127,ball_tree,2.0,3.0,1.0,uniform,,,
4037,,,,0.7586919104991394,KNeighborsClassifier,0.7718120805369127,auto,26.0,5.0,3.0,distance,,,
12997,,,,0.7586919104991394,KNeighborsClassifier,0.7718120805369127,kd_tree,22.0,5.0,3.0,distance,,,
367,,,,0.7586919104991393,KNeighborsClassifier,0.7718120805369127,auto,3.0,6.0,4.0,distance,,,
197,,,,0.7586919104991393,KNeighborsClassifier,0.7718120805369127,auto,2.0,5.0,3.0,distance,,,
527,,,,0.7586919104991393,KNeighborsClassifier,0.7718120805369127,auto,4.0,6.0,4.0,distance,,,
9967,,,,0.7586919104991393,KNeighborsClassifier,0.7718120805369127,kd_tree,3.0,6.0,4.0,distance,,,
10127,,,,0.7586919104991393,KNeighborsClassifier,0.7718120805369127,kd_tree,4.0,6.0,4.0,distance,,,
9797,,,,0.7586919104991393,KNeighborsClassifier,0.7718120805369127,kd_tree,2.0,5.0,3.0,distance,,,
8843,,,,0.7585197934595526,KNeighborsClassifier,0.7718120805369127,ball_tree,26.0,6.0,2.0,distance,,,
7723,,,,0.7585197934595526,KNeighborsClassifier,0.7718120805369127,ball_tree,19.0,6.0,2.0,distance,,,
9647,,,,0.7585197934595526,KNeighborsClassifier,0.7718120805369127,kd_tree,1.0,6.0,4.0,distance,,,
8203,,,,0.7585197934595526,KNeighborsClassifier,0.7718120805369127,ball_tree,22.0,6.0,2.0,distance,,,
5157,,,,0.7585197934595526,KNeighborsClassifier,0.7718120805369127,ball_tree,3.0,5.0,3.0,distance,,,
9003,,,,0.7585197934595526,KNeighborsClassifier,0.7718120805369127,ball_tree,27.0,6.0,2.0,distance,,,
8363,,,,0.7585197934595526,KNeighborsClassifier,0.7718120805369127,ball_tree,23.0,6.0,2.0,distance,,,
5142,,,,0.7585197934595526,KNeighborsClassifier,0.7718120805369127,ball_tree,3.0,3.0,4.0,uniform,,,
7883,,,,0.7585197934595526,KNeighborsClassifier,0.7718120805369127,ball_tree,20.0,6.0,2.0,distance,,,
5317,,,,0.7585197934595526,KNeighborsClassifier,0.7718120805369127,ball_tree,4.0,5.0,3.0,distance,,,
5302,,,,0.7585197934595526,KNeighborsClassifier,0.7718120805369127,ball_tree,4.0,3.0,4.0,uniform,,,
9163,,,,0.7585197934595526,KNeighborsClassifier,0.7718120805369127,ball_tree,28.0,6.0,2.0,distance,,,
9323,,,,0.7585197934595526,KNeighborsClassifier,0.7718120805369127,ball_tree,29.0,6.0,2.0,distance,,,
47,,,,0.7585197934595526,KNeighborsClassifier,0.7718120805369127,auto,1.0,6.0,4.0,distance,,,
8043,,,,0.7585197934595526,KNeighborsClassifier,0.7718120805369127,ball_tree,21.0,6.0,2.0,distance,,,
8683,,,,0.7585197934595526,KNeighborsClassifier,0.7718120805369127,ball_tree,25.0,6.0,2.0,distance,,,
8523,,,,0.7585197934595526,KNeighborsClassifier,0.7718120805369127,ball_tree,24.0,6.0,2.0,distance,,,
9483,,,,0.7585197934595526,KNeighborsClassifier,0.7718120805369127,ball_tree,30.0,6.0,2.0,distance,,,
17957,,,,0.7585197934595524,KNeighborsClassifier,0.7718120805369127,brute,23.0,5.0,3.0,distance,,,
17637,,,,0.7585197934595524,KNeighborsClassifier,0.7718120805369127,brute,21.0,5.0,3.0,distance,,,
16677,,,,0.7585197934595524,KNeighborsClassifier,0.7718120805369127,brute,15.0,5.0,3.0,distance,,,
14597,,,,0.7585197934595524,KNeighborsClassifier,0.7718120805369127,brute,2.0,5.0,3.0,distance,,,
16197,,,,0.7585197934595524,KNeighborsClassifier,0.7718120805369127,brute,12.0,5.0,3.0,distance,,,
18597,,,,0.7585197934595524,KNeighborsClassifier,0.7718120805369127,brute,27.0,5.0,3.0,distance,,,
16837,,,,0.7585197934595524,KNeighborsClassifier,0.7718120805369127,brute,16.0,5.0,3.0,distance,,,
15557,,,,0.7585197934595524,KNeighborsClassifier,0.7718120805369127,brute,8.0,5.0,3.0,distance,,,
14437,,,,0.7585197934595524,KNeighborsClassifier,0.7718120805369127,brute,1.0,5.0,3.0,distance,,,
16037,,,,0.7585197934595524,KNeighborsClassifier,0.7718120805369127,brute,11.0,5.0,3.0,distance,,,
18917,,,,0.7585197934595524,KNeighborsClassifier,0.7718120805369127,brute,29.0,5.0,3.0,distance,,,
18117,,,,0.7585197934595524,KNeighborsClassifier,0.7718120805369127,brute,24.0,5.0,3.0,distance,,,
17477,,,,0.7585197934595524,KNeighborsClassifier,0.7718120805369127,brute,20.0,5.0,3.0,distance,,,
16997,,,,0.7585197934595524,KNeighborsClassifier,0.7718120805369127,brute,17.0,5.0,3.0,distance,,,
18757,,,,0.7585197934595524,KNeighborsClassifier,0.7718120805369127,brute,28.0,5.0,3.0,distance,,,
14757,,,,0.7585197934595524,KNeighborsClassifier,0.7718120805369127,brute,3.0,5.0,3.0,distance,,,
18277,,,,0.7585197934595524,KNeighborsClassifier,0.7718120805369127,brute,25.0,5.0,3.0,distance,,,
17797,,,,0.7585197934595524,KNeighborsClassifier,0.7718120805369127,brute,22.0,5.0,3.0,distance,,,
17157,,,,0.7585197934595524,KNeighborsClassifier,0.7718120805369127,brute,18.0,5.0,3.0,distance,,,
14917,,,,0.7585197934595524,KNeighborsClassifier,0.7718120805369127,brute,4.0,5.0,3.0,distance,,,
15077,,,,0.7585197934595524,KNeighborsClassifier,0.7718120805369127,brute,5.0,5.0,3.0,distance,,,
15877,,,,0.7585197934595524,KNeighborsClassifier,0.7718120805369127,brute,10.0,5.0,3.0,distance,,,
17317,,,,0.7585197934595524,KNeighborsClassifier,0.7718120805369127,brute,19.0,5.0,3.0,distance,,,
15717,,,,0.7585197934595524,KNeighborsClassifier,0.7718120805369127,brute,9.0,5.0,3.0,distance,,,
15237,,,,0.7585197934595524,KNeighborsClassifier,0.7718120805369127,brute,6.0,5.0,3.0,distance,,,
15397,,,,0.7585197934595524,KNeighborsClassifier,0.7718120805369127,brute,7.0,5.0,3.0,distance,,,
4982,,,,0.7585197934595524,KNeighborsClassifier,0.7718120805369127,ball_tree,2.0,3.0,4.0,uniform,,,
18437,,,,0.7585197934595524,KNeighborsClassifier,0.7718120805369127,brute,26.0,5.0,3.0,distance,,,
19077,,,,0.7585197934595524,KNeighborsClassifier,0.7718120805369127,brute,30.0,5.0,3.0,distance,,,
16357,,,,0.7585197934595524,KNeighborsClassifier,0.7718120805369127,brute,13.0,5.0,3.0,distance,,,
16517,,,,0.7585197934595524,KNeighborsClassifier,0.7718120805369127,brute,14.0,5.0,3.0,distance,,,
9807,,,,0.7583476764199656,KNeighborsClassifier,0.7718120805369127,kd_tree,2.0,6.0,4.0,distance,,,
7083,,,,0.7583476764199656,KNeighborsClassifier,0.7718120805369127,ball_tree,15.0,6.0,2.0,distance,,,
7243,,,,0.7583476764199656,KNeighborsClassifier,0.7718120805369127,ball_tree,16.0,6.0,2.0,distance,,,
7563,,,,0.7583476764199656,KNeighborsClassifier,0.7718120805369127,ball_tree,18.0,6.0,2.0,distance,,,
6283,,,,0.7583476764199656,KNeighborsClassifier,0.7718120805369127,ball_tree,10.0,6.0,2.0,distance,,,
496,,,,0.7583476764199656,KNeighborsClassifier,0.7718120805369127,auto,4.0,3.0,1.0,uniform,,,
5643,,,,0.7583476764199656,KNeighborsClassifier,0.7718120805369127,ball_tree,6.0,6.0,2.0,distance,,,
6123,,,,0.7583476764199656,KNeighborsClassifier,0.7718120805369127,ball_tree,9.0,6.0,2.0,distance,,,
6443,,,,0.7583476764199656,KNeighborsClassifier,0.7718120805369127,ball_tree,11.0,6.0,2.0,distance,,,
5963,,,,0.7583476764199656,KNeighborsClassifier,0.7718120805369127,ball_tree,8.0,6.0,2.0,distance,,,
10096,,,,0.7583476764199656,KNeighborsClassifier,0.7718120805369127,kd_tree,4.0,3.0,1.0,uniform,,,
4997,,,,0.7583476764199656,KNeighborsClassifier,0.7718120805369127,ball_tree,2.0,5.0,3.0,distance,,,
6763,,,,0.7583476764199656,KNeighborsClassifier,0.7718120805369127,ball_tree,13.0,6.0,2.0,distance,,,
336,,,,0.7583476764199656,KNeighborsClassifier,0.7718120805369127,auto,3.0,3.0,1.0,uniform,,,
6923,,,,0.7583476764199656,KNeighborsClassifier,0.7718120805369127,ball_tree,14.0,6.0,2.0,distance,,,
9936,,,,0.7583476764199656,KNeighborsClassifier,0.7718120805369127,kd_tree,3.0,3.0,1.0,uniform,,,
5803,,,,0.7583476764199656,KNeighborsClassifier,0.7718120805369127,ball_tree,7.0,6.0,2.0,distance,,,
5483,,,,0.7583476764199656,KNeighborsClassifier,0.7718120805369127,ball_tree,5.0,6.0,2.0,distance,,,
7403,,,,0.7583476764199656,KNeighborsClassifier,0.7718120805369127,ball_tree,17.0,6.0,2.0,distance,,,
6603,,,,0.7583476764199656,KNeighborsClassifier,0.7718120805369127,ball_tree,12.0,6.0,2.0,distance,,,
207,,,,0.7583476764199656,KNeighborsClassifier,0.7718120805369127,auto,2.0,6.0,4.0,distance,,,
3563,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,auto,23.0,6.0,2.0,distance,,,
1483,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,auto,10.0,6.0,2.0,distance,,,
5967,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,ball_tree,8.0,6.0,4.0,distance,,,
10923,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,kd_tree,9.0,6.0,2.0,distance,,,
683,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,auto,5.0,6.0,2.0,distance,,,
9317,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,ball_tree,29.0,5.0,3.0,distance,,,
7717,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,ball_tree,19.0,5.0,3.0,distance,,,
8037,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,ball_tree,21.0,5.0,3.0,distance,,,
5487,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,ball_tree,5.0,6.0,4.0,distance,,,
6127,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,ball_tree,9.0,6.0,4.0,distance,,,
11243,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,kd_tree,11.0,6.0,2.0,distance,,,
3883,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,auto,25.0,6.0,2.0,distance,,,
2443,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,auto,16.0,6.0,2.0,distance,,,
4683,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,auto,30.0,6.0,2.0,distance,,,
7407,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,ball_tree,17.0,6.0,4.0,distance,,,
2923,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,auto,19.0,6.0,2.0,distance,,,
9157,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,ball_tree,28.0,5.0,3.0,distance,,,
3243,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,auto,21.0,6.0,2.0,distance,,,
12203,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,kd_tree,17.0,6.0,2.0,distance,,,
8997,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,ball_tree,27.0,5.0,3.0,distance,,,
12043,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,kd_tree,16.0,6.0,2.0,distance,,,
10283,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,kd_tree,5.0,6.0,2.0,distance,,,
8517,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,ball_tree,24.0,5.0,3.0,distance,,,
3403,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,auto,22.0,6.0,2.0,distance,,,
5807,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,ball_tree,7.0,6.0,4.0,distance,,,
11083,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,kd_tree,10.0,6.0,2.0,distance,,,
11723,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,kd_tree,14.0,6.0,2.0,distance,,,
3723,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,auto,24.0,6.0,2.0,distance,,,
4043,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,auto,26.0,6.0,2.0,distance,,,
6767,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,ball_tree,13.0,6.0,4.0,distance,,,
11883,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,kd_tree,15.0,6.0,2.0,distance,,,
8837,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,ball_tree,26.0,5.0,3.0,distance,,,
6927,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,ball_tree,14.0,6.0,4.0,distance,,,
13003,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,kd_tree,22.0,6.0,2.0,distance,,,
2763,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,auto,18.0,6.0,2.0,distance,,,
9477,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,ball_tree,30.0,5.0,3.0,distance,,,
11403,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,kd_tree,12.0,6.0,2.0,distance,,,
13323,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,kd_tree,24.0,6.0,2.0,distance,,,
13643,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,kd_tree,26.0,6.0,2.0,distance,,,
843,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,auto,6.0,6.0,2.0,distance,,,
1643,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,auto,11.0,6.0,2.0,distance,,,
12363,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,kd_tree,18.0,6.0,2.0,distance,,,
13963,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,kd_tree,28.0,6.0,2.0,distance,,,
10603,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,kd_tree,7.0,6.0,2.0,distance,,,
13803,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,kd_tree,27.0,6.0,2.0,distance,,,
3083,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,auto,20.0,6.0,2.0,distance,,,
14123,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,kd_tree,29.0,6.0,2.0,distance,,,
8357,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,ball_tree,23.0,5.0,3.0,distance,,,
12683,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,kd_tree,20.0,6.0,2.0,distance,,,
2283,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,auto,15.0,6.0,2.0,distance,,,
4203,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,auto,27.0,6.0,2.0,distance,,,
7877,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,ball_tree,20.0,5.0,3.0,distance,,,
12843,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,kd_tree,21.0,6.0,2.0,distance,,,
8197,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,ball_tree,22.0,5.0,3.0,distance,,,
7087,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,ball_tree,15.0,6.0,4.0,distance,,,
13483,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,kd_tree,25.0,6.0,2.0,distance,,,
10443,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,kd_tree,6.0,6.0,2.0,distance,,,
1323,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,auto,9.0,6.0,2.0,distance,,,
7567,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,ball_tree,18.0,6.0,4.0,distance,,,
10763,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,kd_tree,8.0,6.0,2.0,distance,,,
6287,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,ball_tree,10.0,6.0,4.0,distance,,,
4363,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,auto,28.0,6.0,2.0,distance,,,
7247,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,ball_tree,16.0,6.0,4.0,distance,,,
5647,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,ball_tree,6.0,6.0,4.0,distance,,,
2603,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,auto,17.0,6.0,2.0,distance,,,
6607,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,ball_tree,12.0,6.0,4.0,distance,,,
11563,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,kd_tree,13.0,6.0,2.0,distance,,,
14283,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,kd_tree,30.0,6.0,2.0,distance,,,
4523,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,auto,29.0,6.0,2.0,distance,,,
1963,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,auto,13.0,6.0,2.0,distance,,,
1003,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,auto,7.0,6.0,2.0,distance,,,
13163,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,kd_tree,23.0,6.0,2.0,distance,,,
12523,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,kd_tree,19.0,6.0,2.0,distance,,,
8677,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,ball_tree,25.0,5.0,3.0,distance,,,
1163,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,auto,8.0,6.0,2.0,distance,,,
1803,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,auto,12.0,6.0,2.0,distance,,,
6447,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,ball_tree,11.0,6.0,4.0,distance,,,
2123,,,,0.7581755593803787,KNeighborsClassifier,0.7718120805369127,auto,14.0,6.0,2.0,distance,,,
4978,,,,0.7581755593803786,KNeighborsClassifier,0.7718120805369127,ball_tree,2.0,3.0,2.0,uniform,,,
11237,,,,0.7580034423407918,KNeighborsClassifier,0.7718120805369127,kd_tree,11.0,5.0,3.0,distance,,,
5778,,,,0.7580034423407918,KNeighborsClassifier,0.7718120805369127,ball_tree,7.0,3.0,2.0,uniform,,,
5618,,,,0.7580034423407918,KNeighborsClassifier,0.7718120805369127,ball_tree,6.0,3.0,2.0,uniform,,,
5776,,,,0.7580034423407918,KNeighborsClassifier,0.7718120805369127,ball_tree,7.0,3.0,1.0,uniform,,,
7237,,,,0.7580034423407918,KNeighborsClassifier,0.7718120805369127,ball_tree,16.0,5.0,3.0,distance,,,
5616,,,,0.7580034423407918,KNeighborsClassifier,0.7718120805369127,ball_tree,6.0,3.0,1.0,uniform,,,
11218,,,,0.7580034423407918,KNeighborsClassifier,0.7718120805369127,kd_tree,11.0,3.0,2.0,uniform,,,
4016,,,,0.7580034423407918,KNeighborsClassifier,0.7718120805369127,auto,26.0,3.0,1.0,uniform,,,
11077,,,,0.7580034423407918,KNeighborsClassifier,0.7718120805369127,kd_tree,10.0,5.0,3.0,distance,,,
11058,,,,0.7580034423407918,KNeighborsClassifier,0.7718120805369127,kd_tree,10.0,3.0,2.0,uniform,,,
6597,,,,0.7580034423407918,KNeighborsClassifier,0.7718120805369127,ball_tree,12.0,5.0,3.0,distance,,,
